PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,MaxHeight,MeasuredDuration,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,PlayID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,PitchLocationConfidence,CatcherThrowLocationConfidence,CatcherThrowReleaseConfidence,PitchMovementConfidence
99,2022-04-23,15:06:46.19,1,5,"Smith, Hagen",1000072172,Left,ARK_RAZ,"Rock, Dylan",1000026203,Right,TEX_AGG,Undefined,3,Bottom,0,3,1,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,88.83663,-1.646848,3.368098,1981.473788,125.692581,10:15,5.48945,-1.51703,5.82025,-20.86875,14.43524,-18.6308,2.21611,0.0656,81.8019,-5.549894,0.034003,0.427645,82.9443,57.514939,43.627262,,,,,,,,,10.41851,8.12237,1.25246,50,5.34199,-6.81354,-128.94451,-4.3848,17.68416,24.76119,-18.38729,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,e7cfa0b0-c340-11ec-8d7f-1709ea31c659,88.13959,7.03473,,,,82.11599,,1.22982,2.19793,-0.0657,9c698d1b-2b7c-4006-a691-88e8aef481af,f2de68db-45c9-41a4-93d2-18b5d6cd9fa1,2022-04-23,20:06:46.19,2022-04-23T15:06:46.1987648-05:00,2022-04-23T20:06:46.1987648Z,,v3,,,23 April 2022 15:00-arkansas@texasam,"Turner, Michael",1000027137,Right,ARK_RAZ,54.68345,-129.84076,12.38059,5.48866,-3.71926,-9.19365,1.51067,-7.45363,8.84208,,1.22982,47.29348,-17.35847,5.06206,-1.39093,0.5582,-0.34385,0.16305,-0.03453,2.19793,102.61682,-29.77956,3.93283,-0.78158,0.1196,0.0078,-0.01672,0.00446,-0.0657,45.07982,-1.09684,-0.70441,0.39379,-0.24117,0.17848,-0.08927,0.0192,,,,,,,,,,,,,,,,,,,,,,,High,Medium,Low,,High,,,High
100,2022-04-23,15:07:15.26,1,6,"Smith, Hagen",1000072172,Left,ARK_RAZ,"Rock, Dylan",1000026203,Right,TEX_AGG,Undefined,3,Bottom,0,3,2,Fastball,Sinker,BallCalled,Walk,Undefined,Undefined,0,0,,88.94802,0.038591,2.660705,2016.191248,137.990178,10:30,5.61077,-1.41477,5.7316,-22.02733,13.41202,-11.1026,3.81114,0.13978,81.43701,-4.083762,0.676777,0.428464,,,,,,,,,,,,6.33666,7.14178,1.19957,50,5.60048,-5.51834,-129.11269,-0.63744,10.73733,25.9183,-20.07244,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,f91f3ce0-c340-11ec-8d7f-1709ea31c659,87.9711,7.51101,,,,,,,,,9c698d1b-2b7c-4006-a691-88e8aef481af,5f79a3f6-97cc-4015-930d-fade577ef22a,2022-04-23,20:07:15.26,2022-04-23T15:07:15.2672064-05:00,2022-04-23T20:07:15.2672064Z,,v3,,,23 April 2022 15:00-arkansas@texasam,"Turner, Michael",1000027137,Right,ARK_RAZ,54.7692,-130.06655,12.95915,5.61034,0.10127,-10.03622,1.40992,-5.9135,5.36866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
101,2022-04-23,15:07:53.60,2,1,"Smith, Hagen",1000072172,Left,ARK_RAZ,"Moss, Jack",1000118171,Left,TEX_AGG,Undefined,3,Bottom,0,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.99993,-1.340729,3.16999,1972.002153,129.118775,10:15,5.46717,-1.4472,5.69012,-23.81572,11.18115,-12.60961,2.23075,0.45961,82.78963,-5.735864,0.918653,0.425781,,,,,,,,,,,,7.15028,6.28717,1.18844,50,5.33913,-6.63068,-129.30891,-3.85281,12.33355,22.22396,-21.3293,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,0ff81590-c341-11ec-8d7f-1709ea31c659,88.52545,6.21029,,,,,,,,,9c698d1b-2b7c-4006-a691-88e8aef481af,cedda1aa-a8b3-4543-b230-9298d7690736,2022-04-23,20:07:53.60,2022-04-23T15:07:53.6035648-05:00,2022-04-23T20:07:53.6035648Z,,v3,,,23 April 2022 15:00-arkansas@texasam,"Turner, Michael",1000027137,Right,ARK_RAZ,54.81377,-130.13361,11.11198,5.46742,-3.06131,-10.66465,1.44298,-7.08836,6.16678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
102,2022-04-23,15:08:13.10,2,2,"Smith, Hagen",1000072172,Left,ARK_RAZ,"Moss, Jack",1000118171,Left,TEX_AGG,Undefined,3,Bottom,0,0,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.5764,-3.046036,2.524084,1857.896683,123.598555,10:00,5.43508,-1.49087,5.73397,-26.69486,7.90079,-10.48768,0.36835,-0.01268,83.49592,-7.932872,0.646553,0.423333,,,,,,,,,,,,5.96937,5.02158,1.28706,50,5.16407,-5.29734,-130.06341,-7.87056,10.39324,23.0831,-23.43103,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,1b9ae7b0-c341-11ec-8d7f-1709ea31c659,89.03736,6.08048,,,,,,,,,9c698d1b-2b7c-4006-a691-88e8aef481af,2863397d-f874-43ae-869e-d8e92b8a1ebd,2022-04-23,20:08:13.10,2022-04-23T15:08:13.1096384-05:00,2022-04-23T20:08:13.1096384Z,,v3,,,23 April 2022 15:00-arkansas@texasam,"Turner, Michael",1000027137,Right,ARK_RAZ,54.7703,-130.90729,11.54155,5.43614,-7.01397,-11.71552,1.48767,-5.6773,5.19662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
103,2022-04-23,15:08:34.37,2,3,"Smith, Hagen",1000072172,Left,ARK_RAZ,"Moss, Jack",1000118171,Left,TEX_AGG,Undefined,3,Bottom,0,1,1,Slider,Slider,InPlay,Undefined,FlyBall,Out,1,0,,79.57081,-0.425794,0.663097,2220.80553,269.309686,3:00,5.62694,-1.25174,5.54425,-43.05467,1.36457,5.17425,1.64107,-0.2008,73.64033,-8.275907,1.587418,0.479686,85.13763,29.461891,22.636112,2356.695757,99.45916,49.77271,46.98768,323.50968,,30.512778,4.201687,-2.47567,1.12047,1.19063,50,5.56098,-1.53407,-115.66274,-2.28955,-3.36995,20.59109,-30.64882,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,284a6ee0-c341-11ec-8d7f-1709ea31c659,78.57733,5.93048,,,,59.97375,,3.27612,2.01825,0.27368,9c698d1b-2b7c-4006-a691-88e8aef481af,dfd19c3c-c91c-433f-a2a1-4ecc3ccacb1a,2022-04-23,20:08:34.37,2022-04-23T15:08:34.3746368-05:00,2022-04-23T20:08:34.3746368Z,FlyBall,v3,,,23 April 2022 15:00-arkansas@texasam,"Turner, Michael",1000027137,Right,ARK_RAZ,54.95995,-116.5424,10.29554,5.63082,-0.98022,-15.32441,1.25309,-1.39011,-1.68497,220.749452,3.27795,100.30217,-16.66197,3.61114,-0.48662,-0.01781,0.01445,-0.00069,-9E-05,2.01788,61.4197,-17.84206,0.87647,0.04897,-0.10173,0.04464,-0.00828,0.00055,0.27424,41.82815,0.43196,-1.0339,0.4766,-0.15724,0.03595,-0.0046,0.00024,,,,,,,,,,,,,,,,,,,,,,,High,High,Medium,,High,,,High
104,2022-04-23,15:09:39.05,3,1,"Smith, Hagen",1000072172,Left,ARK_RAZ,"Claunch, Troy",1000067847,Right,TEX_AGG,Undefined,3,Bottom,1,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.13565,-2.756681,3.760697,2013.124019,133.004973,10:30,5.51404,-1.64222,5.76624,-20.79273,14.63371,-14.47989,1.20808,0.65632,81.71304,-6.643031,1.173766,0.428386,,,,,,,,,,,,8.40024,8.54808,1.33938,50,5.2726,-7.86904,-129.11523,-6.90189,14.21651,26.24004,-17.70735,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,4ed70e10-c341-11ec-8d7f-1709ea31c659,87.98713,7.42261,,,,,,,,,9c698d1b-2b7c-4006-a691-88e8aef481af,ddfb2393-c658-4a1f-bf39-a41527fe6769,2022-04-23,20:09:39.05,2022-04-23T15:09:39.0564160-05:00,2022-04-23T20:09:39.0564160Z,,v3,,,23 April 2022 15:00-arkansas@texasam,"Turner, Michael",1000027137,Right,ARK_RAZ,54.73562,-130.07408,13.12002,5.51298,-6.25483,-8.85367,1.63642,-8.38853,7.10825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
105,2022-04-23,15:10:02.07,3,2,"Smith, Hagen",1000072172,Left,ARK_RAZ,"Claunch, Troy",1000067847,Right,TEX_AGG,Undefined,3,Bottom,1,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.7885,-0.401734,2.012244,1764.116356,96.667544,9:15,5.31726,-1.5494,5.55272,-36.95656,3.25847,-17.30103,1.86192,-1.11004,77.02748,-7.173185,-1.075901,0.456421,,,,,,,,,,,,9.28938,2.13957,1.38695,50,5.25804,-3.55974,-121.68078,-2.14847,13.95503,23.43281,-28.95987,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,5c90d950-c341-11ec-8d7f-1709ea31c659,82.58261,6.76102,,,,,,,,,9c698d1b-2b7c-4006-a691-88e8aef481af,539609b5-ad50-4d01-9d17-e928a15ab8c7,2022-04-23,20:10:02.07,2022-04-23T15:10:02.0700992-05:00,2022-04-23T20:10:02.0700992Z,,v3,,,23 April 2022 15:00-arkansas@texasam,"Turner, Michael",1000027137,Right,ARK_RAZ,54.95017,-122.63036,11.71641,5.32132,-0.97492,-14.47993,1.54266,-4.12525,6.97751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
106,2022-04-23,15:10:24.55,3,3,"Smith, Hagen",1000072172,Left,ARK_RAZ,"Claunch, Troy",1000067847,Right,TEX_AGG,Undefined,3,Bottom,1,1,1,Fastball,Sinker,InPlay,Undefined,LineDrive,Out,1,0,,90.23701,-1.839994,2.393095,1984.629772,130.951139,10:15,5.47564,-1.65761,5.67996,-21.95544,12.45725,-13.16603,1.92864,-0.52257,83.065,-5.920242,0.040292,0.422212,102.78197,15.299795,15.006282,2359.73223,104.41697,24.22047,34.59908,299.32259,,23.750676,2.786663,7.35619,7.12878,1.46441,50,5.30657,-4.91136,-131.01297,-4.96291,12.86799,26.0088,-19.70387,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,69ebe2c0-c341-11ec-8d7f-1709ea31c659,89.27373,7.172,,,,27.63099,,1.79617,2.00394,0.53139,9c698d1b-2b7c-4006-a691-88e8aef481af,60103323-a4ba-4265-94c0-012e13c205d8,2022-04-23,20:10:24.55,2022-04-23T15:10:24.5577024-05:00,2022-04-23T20:10:24.5577024Z,LineDrive,v3,,,23 April 2022 15:00-arkansas@texasam,"Turner, Michael",1000027137,Right,ARK_RAZ,54.82318,-131.967,13.0044,5.47536,-4.24016,-9.85194,1.65322,-5.38336,6.43399,240.961755,1.79606,140.45203,-24.62628,5.48997,-1.33894,0.37439,-0.09935,0.01697,-0.00126,2.00404,39.77104,-16.27121,0.55424,0.20905,-0.17678,0.06846,-0.01318,0.00104,0.53156,37.63844,5.60341,-2.76427,1.11944,-0.44544,0.13703,-0.02477,0.00191,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,High,,,High
107,2022-04-23,15:11:42.74,4,1,"Smith, Hagen",1000072172,Left,ARK_RAZ,"Targac, Ryan",1000099328,Right,TEX_AGG,Undefined,3,Bottom,2,0,0,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,89.57987,-1.070059,2.237022,1988.435985,128.099586,10:15,5.50525,-1.62349,5.59367,-23.74076,11.25575,-13.02879,2.52682,-0.61938,82.44203,-5.469103,-0.087713,0.425779,,,,,,,,,,,,7.23367,6.29615,1.44039,50,5.39792,-4.52437,-130.10731,-3.26093,12.48139,25.60778,-21.3103,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,9889a1d0-c341-11ec-8d7f-1709ea31c659,88.52592,7.13784,,,,,,,,,9c698d1b-2b7c-4006-a691-88e8aef481af,8b822397-0514-4082-a46d-1618c0a5b1ee,2022-04-23,20:11:42.74,2022-04-23T15:11:42.7456832-05:00,2022-04-23T20:11:42.7456832Z,,v3,,,23 April 2022 15:00-arkansas@texasam,"Turner, Michael",1000027137,Right,ARK_RAZ,54.90969,-131.07008,12.80389,5.50546,-2.45974,-10.65515,1.61931,-4.99363,6.2407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
108,2022-04-23,15:12:10.36,4,2,"Smith, Hagen",1000072172,Left,ARK_RAZ,"Targac, Ryan",1000099328,Right,TEX_AGG,Undefined,3,Bottom,2,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.58997,-1.720709,3.373691,1768.06735,94.686171,9:15,5.45454,-1.75327,5.77813,-37.70144,2.27189,-13.40217,0.70835,0.27278,77.41288,-8.613832,0.973166,0.455047,,,,,,,,,,,,7.74308,1.94193,1.4827,50,5.28914,-6.62717,-121.31743,-4.92387,11.62305,22.1336,-29.25904,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,a9057340-c341-11ec-8d7f-1709ea31c659,82.83193,6.1771,,,,,,,,,9c698d1b-2b7c-4006-a691-88e8aef481af,f3ce9ed5-c28b-4d14-9830-e77026636806,2022-04-23,20:12:10.36,2022-04-23T15:12:10.3694144-05:00,2022-04-23T20:12:10.3694144Z,,v3,,,23 April 2022 15:00-arkansas@texasam,"Turner, Michael",1000027137,Right,ARK_RAZ,54.7259,-122.1766,11.0668,5.45823,-3.78812,-14.62952,1.74871,-7.07835,5.81153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
109,2022-04-23,15:13:06.48,4,3,"Smith, Hagen",1000072172,Left,ARK_RAZ,"Targac, Ryan",1000099328,Right,TEX_AGG,Undefined,3,Bottom,2,1,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.66501,-3.08482,3.174372,2122.196442,123.401384,10:00,5.59528,-1.47118,5.76256,-23.34293,10.94327,-14.92457,0.77154,0.2428,83.10514,-7.414445,0.504004,0.421435,,,,,,,,,,,,8.50402,6.76622,1.2172,50,5.32492,-6.64074,-131.36039,-7.89046,14.86442,27.73173,-20.34715,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,ca755360-c341-11ec-8d7f-1709ea31c659,89.43826,7.55987,,,,,,,,,9c698d1b-2b7c-4006-a691-88e8aef481af,43386bc7-7a52-4be3-9a89-a6f47c827e3a,2022-04-23,20:13:06.48,2022-04-23T15:13:06.4842560-05:00,2022-04-23T20:13:06.4842560Z,,v3,,,23 April 2022 15:00-arkansas@texasam,"Turner, Michael",1000027137,Right,ARK_RAZ,54.73967,-132.35721,13.86587,5.5954,-7.15908,-10.17357,1.4655,-7.17504,7.43221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
110,2022-04-23,15:13:29.02,4,4,"Smith, Hagen",1000072172,Left,ARK_RAZ,"Targac, Ryan",1000099328,Right,TEX_AGG,Undefined,3,Bottom,2,2,1,Fastball,Sinker,InPlay,Undefined,Popup,Double,0,0,,88.77367,-1.144477,2.508135,1972.794088,133.930964,10:30,5.54523,-1.52485,5.61618,-23.71403,12.43572,-11.61741,2.4997,-0.15052,80.52905,-5.57616,0.435216,0.432737,87.37642,70.433772,-10.840715,,,,,,,,,6.67827,7.01115,1.31833,50,5.43232,-5.13554,-128.69677,-3.37358,11.1018,28.90686,-20.51887,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,d7dd2e10-c341-11ec-8d7f-1709ea31c659,87.10241,8.24462,,,,119.10513,,,,,9c698d1b-2b7c-4006-a691-88e8aef481af,58c60a03-40df-4edd-b3e0-8aa582b0387f,2022-04-23,20:13:29.02,2022-04-23T15:13:29.0295616-05:00,2022-04-23T20:13:29.0295616Z,,v3,,,23 April 2022 15:00-arkansas@texasam,"Turner, Michael",1000027137,Right,ARK_RAZ,54.88483,-129.78932,14.45343,5.54517,-2.59805,-10.25944,1.52036,-5.55514,5.5509,,10.24252,42.15171,-14.01148,3.83223,-0.93139,0.22813,-0.05529,0.01135,-0.00138,24.97469,120.75172,-30.22077,4.07632,-0.82222,0.15905,-0.03248,0.00591,-0.00067,-1.26607,-8.07199,9.04513,-3.31685,0.96002,-0.25988,0.06715,-0.01435,0.00177,,,,,,,,,,,,,,,,,,,,,,,High,Medium,Low,,High,,,High
111,2022-04-23,15:14:32.57,5,1,"Smith, Hagen",1000072172,Left,ARK_RAZ,"Bost, Austin",1000012615,Right,TEX_AGG,Undefined,3,Bottom,2,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,88.22684,-2.021598,1.232817,1979.902279,135.674708,10:30,5.36523,-1.61573,5.60572,-20.77855,15.7445,-14.16926,1.74526,-1.64547,80.2666,-5.9207,-1.297634,0.434966,,,,,,,,,,,,7.50185,8.9304,1.51941,50,5.17888,-2.12896,-127.94234,-5.18526,12.35892,27.90035,-17.4617,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,fdd4e040-c341-11ec-8d7f-1709ea31c659,86.65612,7.96024,,,,,,,,,9c698d1b-2b7c-4006-a691-88e8aef481af,819d3fba-8e16-4b51-a93f-cc977a9222bc,2022-04-23,20:14:32.57,2022-04-23T15:14:32.5788992-05:00,2022-04-23T20:14:32.5788992Z,,v3,,,23 April 2022 15:00-arkansas@texasam,"Turner, Michael",1000027137,Right,ARK_RAZ,54.89384,-129.00512,13.95017,5.36373,-4.52011,-8.73085,1.60948,-2.59974,6.17946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
112,2022-04-23,15:14:59.40,5,2,"Smith, Hagen",1000072172,Left,ARK_RAZ,"Bost, Austin",1000012615,Right,TEX_AGG,Undefined,3,Bottom,2,1,0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Out,1,0,,90.52634,-2.736235,2.367125,2003.024314,138.582447,10:30,5.3897,-1.56579,5.79384,-21.03615,13.54505,-10.89213,1.08722,-0.27022,82.24243,-6.681582,0.416266,0.423245,100.8839,-5.696453,-30.20195,,,,,12.5529,,-23.015455,0.071398,6.30855,8.09851,1.37762,50,5.15169,-4.95497,-131.17087,-6.96215,10.89333,30.05152,-18.18986,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,0dc70f50-c342-11ec-8d7f-1709ea31c659,89.05591,8.28391,,,,1.04912,,2.4639,1.04912,0.38287,9c698d1b-2b7c-4006-a691-88e8aef481af,8b082c98-cf25-4f33-81e3-8e32ecafa606,2022-04-23,20:14:59.40,2022-04-23T15:14:59.4023744-05:00,2022-04-23T20:14:59.4023744Z,GroundBall,v3,,,23 April 2022 15:00-arkansas@texasam,"Turner, Michael",1000027137,Right,ARK_RAZ,54.70736,-132.24494,15.02576,5.3889,-6.31202,-9.09493,1.56168,-5.34431,5.44666,180,2.46315,127.31181,,,,,,,,1.04921,-14.69405,,,,,,,,0.3833,-74.10304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,Low,Low,,High,,,High
113,2022-04-23,15:17:15.99,1,1,"Dallas, Micah",1000058245,Right,TEX_AGG,"Stovall, Peyton",1000091444,Right,ARK_RAZ,Undefined,4,Top,0,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,79.54352,0.999458,-0.752486,2004.473862,38.302932,7:15,5.97469,0.88992,4.84035,-46.87475,-0.40032,-1.59949,3.01501,0.04407,72.14274,-7.497805,-1.03427,0.490658,,,,,,,,,,,,0.54642,0.01925,-0.81404,50,6.03379,1.58293,-115.20979,0.26278,0.72578,23.75396,-32.14846,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,5f3b1c50-c342-11ec-8d7f-1709ea31c659,76.82026,7.40079,,,,,,,,,9c698d1b-2b7c-4006-a691-88e8aef481af,b5db83f5-345e-47cf-89d4-9d4dfa54458b,2022-04-23,20:17:15.99,2022-04-23T15:17:15.9911744-05:00,2022-04-23T20:17:15.9911744Z,,v3,,,23 April 2022 15:00-arkansas@texasam,"Claunch, Troy",1000067847,Right,TEX_AGG,55.65865,-116.37064,11.87698,5.98256,1.83387,-16.07423,-0.89052,1.54746,0.36289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
114,2022-04-23,15:17:29.88,1,2,"Dallas, Micah",1000058245,Right,TEX_AGG,"Stovall, Peyton",1000091444,Right,ARK_RAZ,Undefined,4,Top,0,0,1,ChangeUp,Changeup,InPlay,Undefined,LineDrive,Out,1,0,,82.82586,-2.018649,-1.747082,1599.991485,246.078473,2:15,5.93882,0.92388,4.79942,-35.22014,6.62626,12.37843,1.08926,0.29938,77.26347,-8.345046,0.433246,0.465586,,,,,,,,,,,,-6.56977,4.0517,-0.76123,50,5.70666,3.13875,-120.26967,-5.57541,-9.77652,19.83416,-26.14471,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,6777b900-c342-11ec-8d7f-1709ea31c659,80.9569,5.56238,,,,,,,,,9c698d1b-2b7c-4006-a691-88e8aef481af,5f26f76b-deec-4d33-9f27-ad3b313cb44a,2022-04-23,20:17:29.88,2022-04-23T15:17:29.8815296-05:00,2022-04-23T20:17:29.8815296Z,,v3,,,23 April 2022 15:00-arkansas@texasam,"Claunch, Troy",1000067847,Right,TEX_AGG,55.70516,-121.20687,9.91708,5.94092,-4.34002,-13.07236,-0.92046,3.60072,-4.88826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
115,2022-04-23,15:17:58.33,2,1,"Dallas, Micah",1000058245,Right,TEX_AGG,"Battles, Jalen",1000056706,Right,ARK_RAZ,Undefined,4,Top,1,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.15126,-0.062478,-1.668241,2109.022808,125.020391,10:15,6.05342,0.79704,4.83521,-41.47384,2.82666,-1.98445,2.53807,-0.94855,74.26482,-7.56573,-2.017673,0.479044,,,,,,,,,,,,0.49543,1.86075,-0.63,50,6.01186,3.51287,-117.629,-1.68711,0.6921,22.92954,-29.57467,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,786e38b0-c342-11ec-8d7f-1709ea31c659,78.68256,6.88644,,,,,,,,,9c698d1b-2b7c-4006-a691-88e8aef481af,11666b3c-3ffa-454e-b2ef-0999b300690d,2022-04-23,20:17:58.33,2022-04-23T15:17:58.3316312-05:00,2022-04-23T20:17:58.3316312Z,,v3,,,23 April 2022 15:00-arkansas@texasam,"Claunch, Troy",1000067847,Right,TEX_AGG,55.6649,-118.72813,11.46477,6.05875,-0.26944,-14.78733,-0.7976,3.47969,0.34605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
116,2022-04-23,15:18:09.76,2,2,"Dallas, Micah",1000058245,Right,TEX_AGG,"Battles, Jalen",1000056706,Right,ARK_RAZ,Undefined,4,Top,1,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.22716,-1.504633,-3.256312,2131.074816,195.793597,12:30,6.28021,0.64077,4.73483,-13.41875,22.00407,5.87721,3.73186,-1.96213,82.58944,-4.060911,-2.226858,0.428364,,,,,,,,,,,,-3.81965,11.54611,-0.31769,50,6.11747,7.20876,-131.91601,-3.89574,-6.69105,29.60315,-11.94812,TEX_AGG,ARK_RAZ,Olsen,D1,SEC,20220423-Olsen-1,7f446790-c342-11ec-8d7f-1709ea31c659,87.99157,8.63772,,,,,,,,,9c698d1b-2b7c-4006-a691-88e8aef481af,7a42bb79-cf52-476e-9e58-0161ff91fe9e,2022-04-23,20:18:09.76,2022-04-23T15:18:09.7633112-05:00,2022-04-23T20:18:09.7633112Z,,v3,,,23 April 2022 15:00-arkansas@texasam,"Claunch, Troy",1000067847,Right,TEX_AGG,55.76298,-133.20299,14.80157,6.27554,-3.37631,-5.97406,-0.63741,7.49966,-3.34553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,High,,,High
